"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"19/08/2024","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"19/08/2024","RBGH","0.55","0.48","0.55","0.55","0.55","0.55","0.00","0.55","0.00","0.00","0.00"
"19/08/2024","SCB","20.10","17.53","20.10","20.10","20.10","20.10","0.00","20.10","0.00","0.00","0.00"
"19/08/2024","SIC","0.25","0.24","0.25","0.25","0.25","0.25","0.00","0.25","0.00","500.00","125.00"
"19/08/2024","SOGEGH","1.57","1.54","1.55","1.55","1.55","1.55","0.00","1.55","0.00","2,539.00","3,935.45"
"19/08/2024","TBL","0.83","0.82","0.82","0.82","0.83","0.83","0.01","0.83","0.00","3,599.00","2,987.17"
"19/08/2024","TOTAL","12.37","9.00","12.33","12.33","12.33","12.33","0.00","12.33","0.00","832.00","10,258.56"
"19/08/2024","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","5.00","59.60"
"19/08/2024","UNIL","16.00","8.11","16.00","16.00","16.00","16.00","0.00","16.00","0.00","1.00","16.00"
"19/08/2024","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"19/08/2024","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.00","0.29","0.00","0.00"
"19/08/2024","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.00","0.00"
"19/08/2024","GLD","370.53","218.50","366.24","366.24","373.25","369.18","2.94","366.24","0.00","31.00","11,444.57"
"19/08/2024","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"19/08/2024","MMH","0.11","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"19/08/2024","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"19/08/2024","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.00","0.00","0.00"
"19/08/2024","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"19/08/2024","ADBRT02","0.98","0.98","0.98","0.98","0.98","0.98","0.00","0.00","0.00","0.00","0.00"
"16/08/2024","ACCESS","4.80","3.40","4.80","4.80","4.80","4.80","0.00","4.80","0.00","0.00","0.00"
"16/08/2024","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"16/08/2024","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"16/08/2024","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"16/08/2024","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"16/08/2024","ALLGH","6.00","4.40","6.00","6.00","6.00","6.00","0.00","6.00","0.00","0.00","0.00"
"16/08/2024","BOPP","23.10","21.53","23.10","23.10","23.10","23.10","0.00","23.10","0.00","0.00","0.00"
"16/08/2024","CAL","0.50","0.34","0.34","0.34","0.34","0.34","0.00","0.31","0.34","25,203.00","8,569.02"
"16/08/2024","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","0.00","0.00"
"16/08/2024","CMLT","0.11","0.10","0.11","0.11","0.11","0.11","0.00","0.11","0.00","0.00","0.00"
"16/08/2024","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"16/08/2024","DASPHARMA","0.40","0.33","0.38","0.38","0.38","0.38","0.00","0.00","0.38","22.00","8.36"
"16/08/2024","EGH","6.20","5.48","6.10","6.10","6.10","6.10","0.00","6.10","0.00","0.00","0.00"
"16/08/2024","EGL","2.39","1.32","1.65","1.65","1.65","1.65","0.00","1.55","1.65","1,658.00","2,735.70"
"16/08/2024","ETI","0.16","0.15","0.15","0.15","0.15","0.15","0.00","0.15","0.00","0.00","0.00"
"16/08/2024","FML","3.70","3.19","3.50","3.50","3.50","3.50","0.00","3.70","0.00","0.00","0.00"
"16/08/2024","GCB","5.90","3.40","5.90","5.90","5.90","5.90","0.00","5.90","0.00","1,097.00","6,472.30"
"16/08/2024","GGBL","5.16","3.40","5.16","5.16","5.16","5.16","0.00","5.40","0.00","0.00","0.00"
"16/08/2024","GOIL","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","1.50","223.00","334.50"
"16/08/2024","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"16/08/2024","MTNGH","2.43","1.39","2.29","2.29","2.24","2.27","-0.02","2.23","2.24","49,300.00","111,972.84"
"16/08/2024","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"16/08/2024","RBGH","0.55","0.48","0.52","0.52","0.55","0.55","0.03","0.55","0.00","5,100.00","2,802.00"
"16/08/2024","SCB","20.10","17.53","20.10","20.10","20.10","20.10","0.00","20.10","0.00","0.00","0.00"
"16/08/2024","SIC","0.25","0.24","0.25","0.25","0.25","0.25","0.00","0.25","0.00","1,005.00","251.25"
"16/08/2024","SOGEGH","1.57","1.54","1.55","1.55","1.55","1.55","0.00","0.00","1.55","8.00","12.40"
"16/08/2024","TBL","0.82","0.82","0.82","0.82","0.82","0.82","0.00","0.83","0.00","0.00","0.00"
"16/08/2024","TOTAL","12.37","9.00","12.33","12.33","12.33","12.33","0.00","12.33","0.00","0.00","0.00"
"16/08/2024","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","1.00","11.92"
"16/08/2024","UNIL","16.00","8.11","16.00","16.00","16.00","16.00","0.00","16.00","0.00","0.00","0.00"
"16/08/2024","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"16/08/2024","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.00","0.29","0.00","0.00"
"16/08/2024","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.00","0.00"
"16/08/2024","GLD","370.53","218.50","366.24","366.24","366.24","366.24","0.00","0.00","366.24","4.00","1,464.96"
"16/08/2024","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"16/08/2024","MMH","0.11","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"16/08/2024","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"16/08/2024","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.00","0.00","0.00"
"16/08/2024","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"16/08/2024","ADBRT02","0.98","0.98","0.98","0.98","0.98","0.98","0.00","0.00","0.00","0.00","0.00"
"15/08/2024","ACCESS","4.80","3.40","4.80","4.80","4.80","4.80","0.00","4.80","0.00","0.00","0.00"
"15/08/2024","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"15/08/2024","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"15/08/2024","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"15/08/2024","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"15/08/2024","ALLGH","6.00","4.40","6.00","6.00","6.00","6.00","0.00","6.00","0.00","0.00","0.00"
"15/08/2024","BOPP","23.10","21.53","23.07","23.07","23.10","23.10","0.03","23.10","23.20","1,200.00","27,720.00"
"15/08/2024","CAL","0.50","0.34","0.34","0.34","0.34","0.34","0.00","0.34","0.00","3,016.00","1,025.44"
"15/08/2024","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","0.00","0.00"
"15/08/2024","CMLT","0.11","0.10","0.11","0.11","0.11","0.11","0.00","0.11","0.00","0.00","0.00"
"15/08/2024","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"15/08/2024","DASPHARMA","0.40","0.33","0.38","0.38","0.38","0.38","0.00","0.00","0.38","200.00","76.00"
"15/08/2024","EGH","6.20","5.48","6.10","6.10","6.10","6.10","0.00","6.10","0.00","6,333.00","38,631.30"
"15/08/2024","EGL","2.39","1.32","1.55","1.55","1.65","1.65","0.10","1.55","1.70","22,961.00","37,865.90"
"15/08/2024","ETI","0.16","0.15","0.15","0.15","0.15","0.15","0.00","0.15","0.00","2,880.00","432.00"
"15/08/2024","FML","3.70","3.19","3.50","3.50","3.50","3.50","0.00","3.70","0.00","0.00","0.00"
"15/08/2024","GCB","5.90","3.40","5.90","5.90","5.90","5.90","0.00","5.90","0.00","0.00","0.00"
"15/08/2024","GGBL","5.16","3.40","5.16","5.16","5.16","5.16","0.00","5.40","0.00","0.00","0.00"
"15/08/2024","GOIL","1.50","1.50","1.50","1.50","1.50","1.50","0.00","1.50","0.00","1,467.00","2,200.50"
"15/08/2024","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"15/08/2024","MTNGH","2.43","1.39","2.29","2.29","2.29","2.29","0.00","2.19","2.29","16,908,432.00","29,934,327.40"
"15/08/2024","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"15/08/2024","RBGH","0.52","0.48","0.52","0.52","0.52","0.52","0.00","0.52","0.55","0.00","0.00"
"15/08/2024","SCB","20.10","17.53","20.10","20.10","20.10","20.10","0.00","20.10","0.00","0.00","0.00"
"15/08/2024","SIC","0.25","0.24","0.25","0.25","0.25","0.25","0.00","0.00","0.25","17,164.00","4,291.00"
"15/08/2024","SOGEGH","1.57","1.54","1.55","1.55","1.55","1.55","0.00","0.00","1.55","0.00","0.00"
"15/08/2024","TBL","0.82","0.82","0.82","0.82","0.82","0.82","0.00","0.83","0.00","0.00","0.00"
"15/08/2024","TOTAL","12.37","9.00","12.33","12.33","12.33","12.33","0.00","12.33","0.00","0.00","0.00"
"15/08/2024","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","0.00","0.00"
"15/08/2024","UNIL","16.00","8.11","15.50","15.50","15.50","16.00","0.50","16.00","0.00","1,000.00","16,000.00"
"15/08/2024","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"15/08/2024","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.00","0.00","0.00","0.00"
"15/08/2024","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.00","0.00"
"15/08/2024","GLD","370.53","218.50","370.53","370.53","366.50","366.24","-4.29","370.53","0.00","133,105.00","48,748,731.95"
"15/08/2024","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"15/08/2024","MMH","0.11","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"15/08/2024","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"15/08/2024","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.00","0.00","0.00"
"15/08/2024","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"15/08/2024","ADBRT02","0.98","0.98","0.98","0.98","0.98","0.98","0.00","0.00","0.00","0.00","0.00"
"14/08/2024","ACCESS","4.80","3.40","4.80","4.80","4.80","4.80","0.00","4.80","0.00","50.00","240.00"
"14/08/2024","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"14/08/2024","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"14/08/2024","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"14/08/2024","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"14/08/2024","ALLGH","6.00","4.40","6.00","6.00","6.00","6.00","0.00","6.00","0.00","0.00","0.00"
"14/08/2024","BOPP","23.07","21.53","23.07","23.07","23.07","23.07","0.00","23.10","0.00","0.00","0.00"
"14/08/2024","CAL","0.50","0.34","0.34","0.34","0.34","0.34","0.00","0.34","0.00","0.00","0.00"
"14/08/2024","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","0.00","0.00"
"14/08/2024","CMLT","0.11","0.10","0.11","0.11","0.11","0.11","0.00","0.11","0.00","0.00","0.00"
"14/08/2024","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"14/08/2024","DASPHARMA","0.40","0.33","0.38","0.38","0.38","0.38","0.00","0.00","0.38","258.00","98.04"
"14/08/2024","EGH","6.20","5.48","6.10","6.10","6.10","6.10","0.00","6.10","0.00","0.00","0.00"
"14/08/2024","EGL","2.39","1.32","1.55","1.55","1.55","1.55","0.00","1.55","1.70","315.00","488.25"
"14/08/2024","ETI","0.16","0.15","0.15","0.15","0.15","0.15","0.00","0.15","0.00","1,100.00","165.00"
"14/08/2024","FML","3.70","3.19","3.50","3.50","3.50","3.50","0.00","3.50","0.00","791.00","2,768.50"
"14/08/2024","GCB","5.90","3.40","5.90","5.90","5.90","5.90","0.00","5.90","0.00","4,500.00","26,550.00"
"14/08/2024","GGBL","5.16","3.40","5.16","5.16","5.16","5.16","0.00","5.40","0.00","0.00","0.00"
"14/08/2024","GOIL","1.50","1.50","1.50","1.50","1.50","1.50","0.00","1.50","0.00","1,200.00","1,800.00"
"14/08/2024","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"14/08/2024","MTNGH","2.43","1.39","2.29","2.29","2.29","2.29","0.00","2.23","2.29","7,971.00","18,253.59"
"14/08/2024","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"14/08/2024","RBGH","0.52","0.48","0.52","0.52","0.52","0.52","0.00","0.52","0.55","0.00","0.00"
"14/08/2024","SCB","20.10","17.53","20.10","20.10","20.10","20.10","0.00","20.10","0.00","0.00","0.00"
"14/08/2024","SIC","0.25","0.24","0.25","0.25","0.25","0.25","0.00","0.00","0.25","343.00","85.75"
"14/08/2024","SOGEGH","1.57","1.54","1.55","1.55","1.55","1.55","0.00","0.00","1.55","260.00","403.00"
"14/08/2024","TBL","0.82","0.82","0.82","0.82","0.82","0.82","0.00","0.83","0.00","0.00","0.00"
"14/08/2024","TOTAL","12.37","9.00","12.33","12.33","12.33","12.33","0.00","12.33","0.00","0.00","0.00"
"14/08/2024","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","1.00","11.92"
"14/08/2024","UNIL","15.50","8.11","15.50","15.50","15.50","15.50","0.00","16.00","0.00","5,101.00","79,065.50"
"14/08/2024","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"14/08/2024","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.00","0.00","0.00","0.00"
"14/08/2024","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.00","0.00"
"14/08/2024","GLD","370.53","218.50","370.53","370.53","370.53","370.53","0.00","370.53","0.00","0.00","0.00"
"14/08/2024","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"14/08/2024","MMH","0.11","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"14/08/2024","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"14/08/2024","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.00","0.00","0.00"
"14/08/2024","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"14/08/2024","ADBRT02","0.98","0.98","0.98","0.98","0.98","0.98","0.00","0.00","","0.00","0.00"
"13/08/2024","ACCESS","4.80","3.40","4.80","4.80","4.80","4.80","0.00","4.80","0.00","0.00","0.00"
"13/08/2024","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"13/08/2024","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"13/08/2024","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"13/08/2024","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"13/08/2024","ALLGH","6.00","4.40","6.00","6.00","6.00","6.00","0.00","6.00","0.00","0.00","0.00"
"13/08/2024","BOPP","23.07","21.53","23.07","23.07","23.07","23.07","0.00","23.10","0.00","0.00","0.00"
"13/08/2024","CAL","0.50","0.34","0.34","0.34","0.34","0.34","0.00","0.34","0.00","0.00","0.00"
"13/08/2024","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.00","0.00","0.00","0.00"
"13/08/2024","CMLT","0.11","0.10","0.11","0.11","0.11","0.11","0.00","0.11","0.00","0.00","0.00"
"13/08/2024","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"13/08/2024","DASPHARMA","0.40","0.33","0.38","0.38","0.38","0.38","0.00","0.00","0.38","0.00","0.00"
"13/08/2024","EGH","6.20","5.48","6.10","6.10","6.10","6.10","0.00","6.10","0.00","0.00","0.00"
"13/08/2024","EGL","2.39","1.32","1.55","1.55","1.55","1.55","0.00","1.55","1.70","54,502.00","84,478.10"
"13/08/2024","ETI","0.16","0.15","0.15","0.15","0.15","0.15","0.00","0.15","0.00","0.00","0.00"
"13/08/2024","FML","3.70","3.19","3.50","3.50","3.50","3.50","0.00","3.50","0.00","0.00","0.00"
"13/08/2024","GCB","5.90","3.40","5.90","5.90","5.90","5.90","0.00","5.90","0.00","7,001.00","41,305.90"
"13/08/2024","GGBL","5.16","3.40","5.16","5.16","5.16","5.16","0.00","5.16","0.00","0.00","0.00"
"13/08/2024","GOIL","1.50","1.50","1.50","1.50","1.50","1.50","0.00","1.50","0.00","2.00","3.00"
"13/08/2024","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"13/08/2024","MTNGH","2.43","1.39","2.29","2.29","2.29","2.29","0.00","2.23","2.29","14,273.00","32,685.17"
"13/08/2024","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"13/08/2024","RBGH","0.52","0.48","0.52","0.52","0.52","0.52","0.00","0.52","0.55","0.00","0.00"
"13/08/2024","SCB","20.10","17.53","20.10","20.10","20.10","20.10","0.00","20.10","0.00","0.00","0.00"
"13/08/2024","SIC","0.25","0.24","0.25","0.25","0.25","0.25","0.00","0.00","0.25","133.00","33.25"
"13/08/2024","SOGEGH","1.57","1.54","1.55","1.55","1.55","1.55","0.00","0.00","1.55","100.00","155.00"
"13/08/2024","TBL","0.82","0.82","0.82","0.82","0.82","0.82","0.00","0.83","0.00","0.00","0.00"
"13/08/2024","TOTAL","12.37","9.00","12.33","12.33","12.33","12.33","0.00","12.33","0.00","0.00","0.00"
"13/08/2024","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","16.00","190.72"
"13/08/2024","UNIL","15.50","8.11","14.77","14.77","15.50","15.50","0.73","15.50","0.00","1,001.00","15,515.50"
"13/08/2024","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"13/08/2024","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.00","0.00","0.00","0.00"
"13/08/2024","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.00","0.00"
"13/08/2024","GLD","370.53","218.50","370.53","370.53","370.53","370.53","0.00","370.53","0.00","0.00","0.00"
"13/08/2024","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"13/08/2024","MMH","0.11","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"13/08/2024","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"13/08/2024","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.00","0.00","0.00"
"13/08/2024","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"13/08/2024","ADBRT02","0.98","0.98","0.98","0.98","0.98","0.98","0.00","0.00","","0.00","0.00"
"12/08/2024","ACCESS","4.80","3.40","4.80","4.80","4.80","4.80","0.00","4.80","0.00","4.00","19.20"
"12/08/2024","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","0.00","0.00","0.00","0.00"
"12/08/2024","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"12/08/2024","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"12/08/2024","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"12/08/2024","ALLGH","6.00","4.40","6.00","6.00","6.00","6.00","0.00","6.00","0.00","0.00","0.00"
"12/08/2024","BOPP","23.07","21.53","23.07","23.07","23.07","23.07","0.00","23.10","0.00","0.00","0.00"
"12/08/2024","CAL","0.50","0.34","0.34","0.34","0.34","0.34","0.00","0.31","0.34","27,406.00","9,318.04"
"12/08/2024","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","0.00","0.00"
"12/08/2024","CMLT","0.11","0.10","0.11","0.11","0.11","0.11","0.00","0.11","0.00","0.00","0.00"
"12/08/2024","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"12/08/2024","DASPHARMA","0.40","0.33","0.38","0.38","0.38","0.38","0.00","0.00","0.38","755.00","286.90"
"12/08/2024","EGH","6.20","5.48","6.10","6.10","6.10","6.10","0.00","6.10","0.00","2.00","12.20"
"12/08/2024","EGL","2.39","1.32","1.55","1.55","1.55","1.55","0.00","0.00","1.55","423.00","655.65"
"12/08/2024","ETI","0.16","0.15","0.15","0.15","0.15","0.15","0.00","0.15","0.00","0.00","0.00"
"12/08/2024","FML","3.70","3.19","3.50","3.50","3.50","3.50","0.00","3.50","0.00","314,372.00","1,100,302.00"
"12/08/2024","GCB","5.90","3.40","5.90","5.90","5.90","5.90","0.00","5.90","5.90","614.00","3,622.60"
"12/08/2024","GGBL","5.16","3.40","4.70","4.70","5.17","5.16","0.46","5.17","0.00","103,456.00","533,243.20"
"12/08/2024","GOIL","1.50","1.50","1.50","1.50","1.50","1.50","0.00","1.50","0.00","3,948.00","5,922.00"
"12/08/2024","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"12/08/2024","MTNGH","2.43","1.39","2.29","2.29","2.29","2.29","0.00","2.23","2.29","44,142.00","101,085.18"
"12/08/2024","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"12/08/2024","RBGH","0.52","0.48","0.52","0.52","0.52","0.52","0.00","0.48","0.55","4,520.00","2,350.40"
"12/08/2024","SCB","20.10","17.53","20.10","20.10","20.10","20.10","0.00","20.10","0.00","0.00","0.00"
"12/08/2024","SIC","0.25","0.24","0.25","0.25","0.25","0.25","0.00","0.00","0.25","321.00","80.25"
"12/08/2024","SOGEGH","1.57","1.54","1.55","1.55","1.55","1.55","0.00","0.00","1.55","0.00","0.00"
"12/08/2024","TBL","0.82","0.82","0.82","0.82","0.82","0.82","0.00","0.83","0.00","0.00","0.00"
"12/08/2024","TOTAL","12.37","9.00","12.33","12.33","12.33","12.33","0.00","12.33","0.00","0.00","0.00"
"12/08/2024","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","11.00","131.12"
"12/08/2024","UNIL","14.77","8.11","14.77","14.77","14.77","14.77","0.00","14.77","0.00","8,644.00","127,671.88"
"12/08/2024","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.41","0.00","0.00","0.00"
"12/08/2024","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.00","0.00","0.00","0.00"
"12/08/2024","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.00","0.00"
